Week,1960-1969,Afweer,Aids,Amantadine,Antigene drift,Antigene shift,Astma,Aviaire influenza,Azerbeidzjan,Aziatische griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes mellitus,Ebola,Echinacea (plant),Eerste Wereldoorlog,Eiwitmantel,Endemie (geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong Kong griep,Hongkong,Hongkonggriep,Hoofdpijn,ImmuundeficiÃ«ntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus A,Keel (anatomie),Keelpijn,Koorts,Koude rilling,Koude rillingen,La Gloria (Veracruz),Lijst van longziekten,Marburgvirus,Mexicaanse griep,Morbiditeitsgraad,Mortaliteit,Mutatie (biologie),Neuraminidase,Opportunistische infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie (genetica),SARS,Spaanse griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus (biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2018-27,,52.0,568.0,,0.0,0.0,,0.0,546.0,0.0,222.0,161.0,163.0,,0.0,18.0,0.0,,0.0,0.0,9.0,0.0,,,176.0,12.0,,,,,,5.0,7.0,,47.0,3.0,0.0,939.0,9.0,247.0,69.0,313.0,83.0,210.0,78.0,14.0,,0.0,18.0,360.0,0.0,0.0,0.0,0.0,,0.0,11.0,27.0,0.0,15.0,0.0,14.0,,,66.0,14.0,135.0,,27.0,0.0,61.0,0.0,127.0,162.0,65.0,120.0,11.0,271.0,27.0,18.0,0.0,1.0,5.0,89.0,152.0,198.0
2018-28,,59.0,437.0,,0.0,0.0,,0.0,491.0,0.0,170.0,128.0,138.0,,5.0,14.0,0.0,,0.0,0.0,4.0,0.0,,,148.0,10.0,,,,,,5.0,7.0,,57.0,4.0,0.0,851.0,10.0,197.0,59.0,283.0,78.0,186.0,103.0,15.0,,0.0,16.0,341.0,0.0,0.0,0.0,0.0,,0.0,10.0,30.0,0.0,6.0,0.0,11.0,,,61.0,26.0,121.0,,27.0,0.0,104.0,0.0,113.0,185.0,64.0,82.0,14.0,211.0,28.0,23.0,0.0,0.0,7.0,78.0,149.0,161.0
2018-29,190.0,32.0,692.0,,0.0,0.0,,0.0,424.0,0.0,141.0,75.0,122.0,230.0,4.0,13.0,0.0,,0.0,0.0,10.0,0.0,,,112.0,26.0,,,,,,5.0,14.0,,24.0,1.0,0.0,815.0,6.0,74.0,39.0,206.0,48.0,145.0,71.0,10.0,,0.0,11.0,227.0,0.0,0.0,0.0,0.0,,0.0,16.0,27.0,0.0,10.0,0.0,11.0,,,61.0,6.0,109.0,,18.0,0.0,69.0,0.0,67.0,148.0,46.0,58.0,12.0,137.0,18.0,18.0,0.0,1.0,4.0,57.0,107.0,90.0
2018-30,125.0,33.0,1029.0,,0.0,0.0,,0.0,456.0,0.0,155.0,46.0,99.0,220.0,1.0,14.0,0.0,,0.0,0.0,7.0,0.0,,,97.0,59.0,,,,,,6.0,10.0,,21.0,3.0,0.0,828.0,3.0,39.0,36.0,192.0,71.0,148.0,314.0,7.0,,0.0,5.0,230.0,0.0,0.0,0.0,0.0,,0.0,7.0,21.0,0.0,9.0,0.0,12.0,,,61.0,6.0,85.0,,29.0,0.0,65.0,0.0,48.0,155.0,29.0,63.0,13.0,83.0,26.0,13.0,0.0,1.0,1.0,37.0,101.0,105.0
2018-31,166.0,30.0,293.0,,0.0,0.0,,0.0,478.0,0.0,151.0,79.0,87.0,251.0,1.0,11.0,0.0,,0.0,0.0,9.0,0.0,,,81.0,13.0,,,,,,5.0,6.0,,18.0,3.0,0.0,791.0,8.0,34.0,60.0,156.0,59.0,138.0,83.0,5.0,,0.0,7.0,181.0,0.0,0.0,0.0,0.0,,0.0,7.0,24.0,0.0,8.0,0.0,6.0,,,73.0,5.0,84.0,,23.0,0.0,65.0,0.0,33.0,109.0,29.0,57.0,12.0,69.0,17.0,13.0,0.0,1.0,9.0,37.0,99.0,98.0
2018-32,243.0,33.0,275.0,,0.0,0.0,,0.0,551.0,0.0,117.0,81.0,90.0,256.0,1.0,8.0,0.0,,0.0,0.0,2.0,0.0,,,111.0,11.0,,,,,,4.0,8.0,,22.0,1.0,0.0,771.0,11.0,27.0,40.0,199.0,42.0,97.0,48.0,6.0,,0.0,4.0,192.0,0.0,0.0,0.0,0.0,,0.0,13.0,26.0,0.0,13.0,0.0,11.0,,,61.0,6.0,98.0,,20.0,0.0,55.0,0.0,50.0,96.0,30.0,68.0,10.0,91.0,26.0,15.0,0.0,1.0,5.0,42.0,117.0,77.0
2018-33,199.0,24.0,314.0,,0.0,0.0,,0.0,549.0,0.0,171.0,55.0,105.0,249.0,3.0,12.0,0.0,,0.0,0.0,6.0,0.0,,,117.0,7.0,,,,,,10.0,5.0,,30.0,4.0,0.0,1010.0,4.0,35.0,46.0,227.0,66.0,157.0,81.0,15.0,,0.0,6.0,227.0,0.0,0.0,0.0,0.0,,0.0,12.0,32.0,0.0,11.0,0.0,12.0,,,77.0,2.0,122.0,,23.0,0.0,86.0,0.0,50.0,114.0,40.0,68.0,23.0,87.0,19.0,25.0,0.0,1.0,2.0,30.0,133.0,88.0
2018-34,185.0,40.0,324.0,,0.0,0.0,,0.0,513.0,0.0,182.0,54.0,99.0,222.0,1.0,7.0,0.0,,0.0,0.0,8.0,0.0,,,139.0,25.0,,,,,,3.0,14.0,,16.0,4.0,0.0,955.0,13.0,45.0,53.0,217.0,62.0,134.0,54.0,8.0,0.0,0.0,9.0,205.0,0.0,0.0,0.0,0.0,,0.0,20.0,31.0,0.0,8.0,0.0,13.0,,,66.0,2.0,94.0,,22.0,0.0,82.0,0.0,45.0,129.0,30.0,150.0,16.0,109.0,30.0,19.0,0.0,2.0,8.0,37.0,126.0,106.0
2018-35,202.0,71.0,365.0,,0.0,0.0,,0.0,543.0,0.0,154.0,69.0,107.0,287.0,4.0,11.0,0.0,,0.0,0.0,8.0,0.0,,,132.0,11.0,,,,,,92.0,14.0,,18.0,3.0,0.0,878.0,10.0,45.0,40.0,290.0,54.0,111.0,72.0,7.0,0.0,0.0,8.0,220.0,0.0,0.0,0.0,0.0,,0.0,15.0,42.0,0.0,12.0,0.0,28.0,,,55.0,10.0,116.0,,29.0,0.0,89.0,0.0,34.0,114.0,58.0,69.0,13.0,117.0,34.0,26.0,0.0,1.0,6.0,40.0,134.0,129.0
2018-36,295.0,72.0,459.0,,0.0,0.0,,0.0,666.0,0.0,196.0,68.0,129.0,393.0,4.0,9.0,0.0,,0.0,0.0,13.0,0.0,,,180.0,23.0,,,,,,14.0,16.0,,19.0,4.0,0.0,1642.0,14.0,51.0,79.0,427.0,89.0,272.0,129.0,19.0,0.0,0.0,10.0,237.0,0.0,0.0,0.0,0.0,34.0,0.0,22.0,69.0,0.0,19.0,0.0,16.0,11.0,,102.0,2.0,211.0,,56.0,0.0,103.0,0.0,53.0,110.0,67.0,94.0,19.0,178.0,48.0,38.0,0.0,1.0,1.0,46.0,265.0,200.0
2018-37,324.0,95.0,502.0,,0.0,0.0,,0.0,590.0,0.0,270.0,151.0,124.0,515.0,3.0,10.0,0.0,261.0,0.0,0.0,21.0,0.0,,,267.0,60.0,,,,,,13.0,33.0,,64.0,2.0,0.0,1304.0,25.0,76.0,93.0,491.0,107.0,385.0,183.0,17.0,0.0,0.0,20.0,328.0,0.0,0.0,0.0,0.0,40.0,0.0,24.0,69.0,0.0,26.0,0.0,24.0,18.0,,154.0,4.0,302.0,,43.0,0.0,157.0,0.0,58.0,118.0,83.0,163.0,45.0,250.0,47.0,47.0,0.0,3.0,7.0,73.0,339.0,235.0
2018-38,419.0,154.0,629.0,,0.0,0.0,,0.0,540.0,0.0,236.0,90.0,116.0,568.0,5.0,9.0,0.0,250.0,0.0,0.0,28.0,0.0,,,294.0,44.0,,,,,,12.0,34.0,,51.0,2.0,0.0,1333.0,14.0,51.0,104.0,494.0,91.0,343.0,197.0,39.0,0.0,0.0,12.0,355.0,0.0,0.0,0.0,0.0,42.0,0.0,31.0,63.0,0.0,43.0,0.0,33.0,22.0,,104.0,128.0,299.0,,71.0,0.0,144.0,0.0,81.0,95.0,93.0,166.0,33.0,266.0,42.0,39.0,0.0,1.0,9.0,71.0,271.0,201.0
2018-39,444.0,131.0,520.0,,0.0,0.0,,0.0,537.0,0.0,228.0,63.0,125.0,523.0,3.0,10.0,0.0,327.0,0.0,0.0,19.0,0.0,,,270.0,60.0,,,,,,12.0,25.0,,33.0,2.0,0.0,1308.0,10.0,68.0,65.0,496.0,102.0,300.0,136.0,14.0,0.0,0.0,25.0,298.0,0.0,0.0,0.0,0.0,43.0,0.0,19.0,51.0,0.0,35.0,0.0,19.0,19.0,,110.0,28.0,209.0,,36.0,0.0,125.0,0.0,51.0,100.0,98.0,162.0,27.0,304.0,51.0,63.0,0.0,1.0,6.0,69.0,238.0,228.0
2018-40,432.0,143.0,577.0,,0.0,0.0,,0.0,612.0,0.0,298.0,126.0,163.0,560.0,2.0,9.0,0.0,352.0,0.0,0.0,36.0,0.0,,357.0,389.0,136.0,,,,,,7.0,29.0,,47.0,3.0,0.0,1089.0,23.0,58.0,86.0,562.0,116.0,392.0,193.0,32.0,0.0,0.0,13.0,373.0,0.0,0.0,0.0,0.0,51.0,0.0,20.0,67.0,0.0,27.0,0.0,18.0,23.0,,136.0,11.0,254.0,,71.0,0.0,144.0,0.0,82.0,164.0,65.0,184.0,36.0,328.0,55.0,54.0,0.0,1.0,6.0,79.0,281.0,198.0
2018-41,492.0,145.0,591.0,,0.0,0.0,,0.0,666.0,0.0,263.0,86.0,180.0,554.0,1.0,16.0,0.0,377.0,0.0,0.0,23.0,0.0,,288.0,372.0,145.0,,,,,,8.0,28.0,,28.0,6.0,0.0,1062.0,16.0,63.0,71.0,571.0,93.0,325.0,170.0,15.0,0.0,0.0,13.0,374.0,0.0,0.0,0.0,0.0,55.0,0.0,24.0,72.0,0.0,30.0,0.0,23.0,12.0,,110.0,8.0,240.0,,42.0,0.0,128.0,0.0,74.0,157.0,61.0,150.0,29.0,315.0,52.0,66.0,0.0,3.0,11.0,95.0,278.0,178.0
2018-42,453.0,150.0,535.0,,0.0,0.0,,0.0,437.0,0.0,241.0,92.0,148.0,496.0,1.0,10.0,0.0,364.0,0.0,0.0,38.0,0.0,,234.0,298.0,163.0,,,,,,6.0,74.0,,38.0,4.0,0.0,980.0,20.0,68.0,74.0,504.0,94.0,306.0,148.0,17.0,0.0,0.0,15.0,326.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,49.0,0.0,71.0,0.0,15.0,24.0,,117.0,9.0,220.0,,35.0,0.0,114.0,0.0,95.0,123.0,67.0,129.0,33.0,240.0,38.0,57.0,0.0,0.0,8.0,84.0,242.0,202.0
2018-43,468.0,156.0,603.0,,0.0,0.0,,0.0,460.0,0.0,256.0,174.0,152.0,503.0,3.0,8.0,0.0,412.0,0.0,0.0,22.0,0.0,,298.0,324.0,230.0,,,,,,11.0,25.0,,53.0,2.0,0.0,1872.0,11.0,62.0,101.0,451.0,110.0,323.0,152.0,16.0,0.0,0.0,10.0,336.0,0.0,0.0,0.0,0.0,48.0,0.0,40.0,67.0,0.0,47.0,0.0,27.0,16.0,,110.0,13.0,268.0,,48.0,0.0,112.0,0.0,82.0,146.0,75.0,161.0,21.0,302.0,51.0,59.0,0.0,1.0,22.0,81.0,319.0,218.0
2018-44,529.0,198.0,817.0,,0.0,0.0,359.0,0.0,575.0,0.0,325.0,110.0,216.0,586.0,4.0,489.0,0.0,322.0,0.0,0.0,23.0,0.0,,437.0,466.0,229.0,,,,,,8.0,35.0,371.0,54.0,3.0,0.0,2347.0,16.0,72.0,87.0,720.0,94.0,420.0,297.0,22.0,0.0,0.0,15.0,408.0,0.0,0.0,0.0,0.0,50.0,0.0,41.0,86.0,0.0,41.0,0.0,35.0,19.0,114.0,158.0,13.0,280.0,,38.0,0.0,140.0,0.0,69.0,158.0,91.0,213.0,20.0,300.0,46.0,60.0,0.0,2.0,15.0,81.0,248.0,211.0
2018-45,505.0,153.0,893.0,51.0,0.0,0.0,381.0,0.0,554.0,0.0,280.0,115.0,219.0,557.0,2.0,178.0,0.0,419.0,0.0,0.0,33.0,0.0,,375.0,435.0,180.0,,,,,,10.0,36.0,455.0,36.0,4.0,0.0,1155.0,31.0,77.0,90.0,636.0,147.0,414.0,261.0,26.0,0.0,0.0,16.0,422.0,0.0,0.0,0.0,0.0,54.0,0.0,35.0,82.0,0.0,38.0,0.0,34.0,19.0,116.0,198.0,7.0,308.0,,48.0,0.0,151.0,0.0,73.0,208.0,76.0,175.0,24.0,352.0,51.0,77.0,0.0,3.0,11.0,77.0,279.0,280.0
2018-46,520.0,206.0,868.0,26.0,0.0,0.0,340.0,0.0,601.0,0.0,312.0,213.0,244.0,524.0,2.0,56.0,0.0,334.0,0.0,0.0,21.0,0.0,,335.0,424.0,126.0,,,,,,8.0,29.0,447.0,54.0,6.0,0.0,994.0,24.0,81.0,126.0,695.0,118.0,370.0,173.0,18.0,0.0,0.0,23.0,432.0,0.0,0.0,0.0,0.0,28.0,0.0,50.0,66.0,0.0,40.0,0.0,20.0,23.0,105.0,178.0,10.0,292.0,,34.0,0.0,203.0,0.0,138.0,203.0,96.0,189.0,19.0,444.0,37.0,95.0,0.0,1.0,8.0,71.0,326.0,307.0
2018-47,545.0,161.0,975.0,41.0,0.0,0.0,321.0,0.0,731.0,0.0,359.0,219.0,310.0,504.0,6.0,38.0,0.0,364.0,0.0,0.0,36.0,0.0,,394.0,505.0,118.0,,,,,,9.0,29.0,468.0,61.0,2.0,0.0,1179.0,21.0,84.0,115.0,699.0,104.0,355.0,166.0,24.0,0.0,0.0,20.0,548.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,71.0,0.0,26.0,0.0,30.0,18.0,124.0,131.0,7.0,260.0,641.0,41.0,0.0,119.0,0.0,79.0,161.0,86.0,202.0,14.0,501.0,43.0,72.0,0.0,2.0,6.0,94.0,276.0,284.0
2018-48,572.0,150.0,1221.0,23.0,0.0,0.0,421.0,0.0,670.0,0.0,347.0,248.0,348.0,530.0,2.0,21.0,0.0,452.0,0.0,0.0,33.0,0.0,,378.0,466.0,116.0,,,,,,7.0,28.0,608.0,48.0,5.0,0.0,1218.0,16.0,81.0,107.0,632.0,104.0,297.0,154.0,17.0,0.0,0.0,25.0,430.0,0.0,0.0,0.0,0.0,45.0,0.0,44.0,79.0,0.0,30.0,0.0,19.0,11.0,100.0,163.0,8.0,221.0,564.0,27.0,0.0,178.0,0.0,138.0,185.0,90.0,220.0,19.0,437.0,46.0,58.0,0.0,1.0,5.0,102.0,395.0,282.0
2018-49,557.0,186.0,905.0,18.0,0.0,0.0,386.0,0.0,690.0,0.0,382.0,251.0,344.0,517.0,5.0,21.0,0.0,423.0,0.0,0.0,31.0,0.0,,393.0,368.0,67.0,,,,,,5.0,24.0,498.0,61.0,13.0,0.0,1109.0,13.0,83.0,119.0,687.0,119.0,287.0,169.0,16.0,0.0,0.0,16.0,451.0,0.0,0.0,0.0,0.0,49.0,0.0,29.0,64.0,0.0,20.0,0.0,23.0,17.0,88.0,158.0,1.0,208.0,428.0,46.0,0.0,134.0,0.0,102.0,188.0,73.0,226.0,21.0,415.0,47.0,68.0,0.0,0.0,12.0,102.0,319.0,284.0
2018-50,457.0,152.0,762.0,23.0,0.0,0.0,346.0,0.0,563.0,0.0,319.0,169.0,255.0,520.0,3.0,16.0,0.0,474.0,0.0,0.0,30.0,0.0,,381.0,464.0,41.0,,,,,,5.0,31.0,478.0,52.0,2.0,0.0,1030.0,13.0,69.0,98.0,619.0,142.0,254.0,125.0,24.0,0.0,0.0,14.0,415.0,0.0,0.0,0.0,0.0,51.0,0.0,31.0,64.0,0.0,24.0,0.0,50.0,20.0,98.0,135.0,2.0,239.0,473.0,33.0,0.0,142.0,0.0,89.0,141.0,78.0,192.0,17.0,386.0,40.0,63.0,0.0,2.0,4.0,97.0,193.0,256.0
2018-51,346.0,122.0,626.0,28.0,0.0,0.0,278.0,0.0,453.0,0.0,224.0,82.0,180.0,452.0,0.0,12.0,0.0,295.0,0.0,0.0,22.0,0.0,,309.0,332.0,43.0,72.0,1.0,2.0,34.0,5.0,7.0,22.0,387.0,34.0,1.0,0.0,980.0,12.0,49.0,84.0,479.0,92.0,210.0,105.0,14.0,0.0,0.0,9.0,314.0,0.0,0.0,0.0,0.0,348.0,0.0,27.0,45.0,0.0,38.0,0.0,29.0,34.0,86.0,124.0,3.0,226.0,334.0,32.0,0.0,103.0,0.0,56.0,116.0,61.0,144.0,18.0,293.0,48.0,45.0,0.0,0.0,10.0,73.0,175.0,180.0
2018-52,274.0,85.0,385.0,30.0,0.0,0.0,186.0,0.0,449.0,0.0,142.0,52.0,170.0,306.0,2.0,13.0,0.0,206.0,0.0,0.0,9.0,0.0,115.0,202.0,301.0,32.0,135.0,5.0,2.0,31.0,1.0,5.0,20.0,287.0,15.0,4.0,0.0,704.0,17.0,47.0,55.0,318.0,63.0,149.0,65.0,19.0,0.0,0.0,13.0,215.0,0.0,0.0,0.0,0.0,36.0,0.0,27.0,43.0,0.0,36.0,0.0,36.0,29.0,93.0,98.0,3.0,116.0,250.0,22.0,0.0,89.0,0.0,46.0,108.0,40.0,78.0,22.0,228.0,30.0,29.0,0.0,0.0,4.0,52.0,141.0,112.0
2018-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
